cdentite;dtmesure;hauteur;qualh;methh;conth;statuth;debit;qualq;methq;contq;statutq
A226020001;2013-11-03 19:31:00;775;20;10;0;12;7961;20;10;0;12
A226020001;2013-11-04 03:05:00;977;20;10;0;12;9972;20;10;0;12
A226020001;2013-11-04 05:45:00;1038;20;10;0;12;10580;20;10;0;12
A226020001;2013-11-04 08:05:00;1075;20;10;0;12;10949;20;10;0;12
A226020001;2013-11-04 09:35:00;1091;20;10;0;12;11108;20;10;0;12
A226020001;2013-11-04 11:40:00;1106;20;10;0;12;11257;20;10;0;12
A226020001;2013-11-05 00:06:00;1188;20;10;0;12;12074;20;10;0;12
A226020001;2013-11-05 05:01:00;1228;20;10;0;12;12473;20;10;0;12
A226020001;2013-11-05 12:31:00;1304;20;10;0;12;13355;20;10;0;12
A226020001;2013-11-05 15:16:00;1322;20;10;0;12;13708;20;10;0;12
A226020001;2013-11-05 19:30:00;1341;20;10;0;12;14081;20;10;0;12
A226020001;2013-11-06 01:21:00;1348;20;10;0;12;14219;20;10;0;12
A226020001;2013-11-06 12:01:00;1334;20;10;0;12;13944;20;10;0;12
A226020001;2013-11-06 15:56:00;1343;20;10;0;12;14120;20;10;0;12
A226020001;2013-11-07 09:46:00;1407;20;10;0;12;15376;20;10;0;12
A226020001;2013-11-07 18:56:00;1412;20;10;0;12;15474;20;10;0;12
A226020001;2013-11-08 02:16:00;1392;20;10;0;12;15082;20;10;0;12
A226020001;2013-11-08 07:26:00;1367;20;10;0;12;14591;20;10;0;12
A226020001;2013-11-08 13:46:00;1325;20;10;0;12;13767;20;10;0;12
A226020001;2013-11-08 23:21:00;1251;20;10;0;12;12702;20;10;0;12
A226020001;2013-11-09 02:01:00;1236;20;10;0;12;12552;20;10;0;12
A226020001;2013-11-09 04:31:00;1241;20;10;0;12;12602;20;10;0;12
A226020001;2013-11-09 20:06:00;1362;20;10;0;12;14493;20;10;0;12
A226020001;2013-11-10 01:36:00;1387;20;10;0;12;14984;20;10;0;12
A226020001;2013-11-10 06:56:00;1400;20;10;0;12;15239;20;10;0;12
A226020001;2013-11-10 08:16:00;1408;20;10;0;12;15396;20;10;0;12
A226020001;2013-11-10 11:51:00;1435;20;10;0;12;15926;20;10;0;12
A226020001;2013-11-10 16:41:00;1482;20;10;0;12;16848;20;10;0;12
A226020001;2013-11-10 18:51:00;1499;20;10;0;12;17182;20;10;0;12
A226020001;2013-11-10 22:01:00;1518;20;10;0;12;17555;20;10;0;12
A226020001;2013-11-11 03:16:00;1559;20;10;0;12;18359;20;10;0;12
A226020001;2013-11-11 07:41:00;1583;20;10;0;12;18830;20;10;0;12
A226020001;2013-11-11 21:46:00;1624;20;10;0;12;19635;20;10;0;12
A226020001;2013-11-12 02:31:00;1633;20;10;0;12;19811;20;10;0;12
A226020001;2013-11-12 09:31:00;1634;20;10;0;12;19831;20;10;0;12
A226020001;2013-11-12 15:56:00;1625;20;10;0;12;19654;20;10;0;12
A226020001;2013-11-12 21:36:00;1611;20;10;0;12;19380;20;10;0;12
A226020001;2013-11-13 02:21:00;1586;20;10;0;12;18889;20;10;0;12
A226020001;2013-11-13 06:51:00;1554;20;10;0;12;18261;20;10;0;12
A226020001;2013-11-13 17:06:00;1465;20;10;0;12;16515;20;10;0;12
A226020001;2013-11-14 01:31:00;1365;20;10;0;12;14552;20;10;0;12
A226020001;2013-11-14 06:31:00;1298;20;10;0;12;13237;20;10;0;12
A226020001;2013-11-14 14:51:00;1197;20;10;0;12;12164;20;10;0;12
A226020001;2013-11-14 17:56:00;1169;20;10;0;12;11885;20;10;0;12
A226020001;2013-11-15 03:56:00;1077;20;10;0;12;10969;20;10;0;12
A226020001;2013-11-15 08:06:00;1044;20;10;0;12;10640;20;10;0;12
A226020001;2013-11-15 14:31:00;1000;20;10;0;12;10202;20;10;0;12
A226020001;2013-11-15 23:35:00;947;20;10;0;12;9674;20;10;0;12
A226020001;2013-11-16 07:30:00;903;20;10;0;12;9235;20;10;0;12
A226020001;2013-11-16 19:50:00;850;20;10;0;12;8708;20;10;0;12
A226020001;2013-11-17 03:00:00;825;20;10;0;12;8459;20;10;0;12
A226020001;2013-11-17 13:51:00;794;20;10;0;12;8150;20;10;0;12
A226020001;2013-11-18 03:51:00;761;20;10;0;12;7821;20;10;0;12
A226020001;2013-11-19 09:31:00;702;20;10;0;12;7233;20;10;0;12
A226020001;2013-11-19 12:31:00;698;20;10;0;12;7194;20;10;0;12
A226020001;2013-11-19 16:21:00;704;20;10;0;12;7253;20;10;0;12
A226020001;2013-11-19 19:21:00;736;20;10;0;12;7572;20;10;0;12
A226020001;2013-11-19 23:10:00;810;20;10;0;12;8309;20;10;0;12
A226020001;2013-11-20 03:40:00;876;20;10;0;12;8967;20;10;0;12
A226020001;2013-11-20 08:40:00;916;20;10;0;12;9365;20;10;0;12
A226020001;2013-11-20 12:10:00;907;20;10;0;12;9275;20;10;0;12
A226020001;2013-11-20 20:01:00;905;20;10;0;12;9255;20;10;0;12
A226020001;2013-11-21 11:01:00;878;20;10;0;12;8986;20;10;0;12
A226020001;2013-11-21 19:31:00;868;20;10;0;12;8887;20;10;0;12
A226020001;2013-11-22 04:31:00;879;20;10;0;12;8996;20;10;0;12
A226020001;2013-11-22 06:41:00;887;20;10;0;12;9076;20;10;0;12
A226020001;2013-11-22 08:51:00;902;20;10;0;12;9225;20;10;0;12
A226020001;2013-11-22 11:21:00;934;20;10;0;12;9544;20;10;0;12
A226020001;2013-11-22 16:01:00;1002;20;10;0;12;10221;20;10;0;12
A226020001;2013-11-22 17:41:00;1024;20;10;0;12;10441;20;10;0;12
A226020001;2013-11-22 19:31:00;1039;20;10;0;12;10590;20;10;0;12
A226020001;2013-11-23 00:11:00;1051;20;10;0;12;10710;20;10;0;12
A226020001;2013-11-23 06:16:00;1057;20;10;0;12;10769;20;10;0;12
A226020001;2013-11-23 10:41:00;1050;20;10;0;12;10700;20;10;0;12
A226020001;2013-11-23 19:06:00;1019;20;10;0;12;10391;20;10;0;12
A226020001;2013-11-24 02:41:00;1002;20;10;0;12;10221;20;10;0;12
A226020001;2013-11-24 23:46:00;1028;20;10;0;12;10480;20;10;0;12
A226020001;2013-11-25 02:46:00;1017;20;10;0;12;10371;20;10;0;12
A226020001;2013-11-25 07:36:00;988;20;10;0;12;10082;20;10;0;12
A226020001;2013-11-25 14:41:00;931;20;10;0;12;9514;20;10;0;12
A226020001;2013-11-25 18:11:00;915;20;10;0;12;9355;20;10;0;12
A226020001;2013-11-26 01:25:00;868;20;10;0;12;8887;20;10;0;12
A226020001;2013-11-26 08:50:00;829;20;10;0;12;8498;20;10;0;12
A226020001;2013-11-26 14:20:00;807;20;10;0;12;8279;20;10;0;12
A226020001;2013-11-27 16:21:00;725;20;10;0;12;7463;20;10;0;12
A226020001;2013-11-28 10:31:00;685;20;10;0;12;7064;20;10;0;12
A226020001;2013-11-28 20:31:00;669;20;10;0;12;6905;20;10;0;12
A226020001;2013-11-29 19:00:00;649;20;10;0;12;6706;20;10;0;12
A226020001;2013-11-30 12:31:00;643;20;10;0;12;6646;20;10;0;12
A226020001;2013-12-01 00:01:00;630;20;10;0;12;6516;20;10;0;12
A226020001;2013-12-02 07:31:00;593;20;10;0;12;6148;20;10;0;12
A226020001;2013-12-05 03:31:00;546;20;10;0;12;5680;20;10;0;12
A226020001;2013-12-06 23:01:00;531;20;10;0;12;5527;20;10;0;12
A226020001;2013-12-07 14:01:00;536;20;10;0;12;5579;20;10;0;12
A226020001;2013-12-08 10:01:00;518;20;10;0;12;5389;20;10;0;12
A226020001;2013-12-08 17:01:00;520;20;10;0;12;5410;20;10;0;12
A226020001;2013-12-10 01:31:00;495;20;10;0;12;5146;20;10;0;12
A226020001;2013-12-11 01:01:00;483;20;10;0;12;5019;20;10;0;12
A226020001;2013-12-16 11:12:00;451;20;10;0;12;4681;20;10;0;12
A226020001;2013-12-16 11:14:00;459;20;10;0;12;4765;20;10;0;12
A226020001;2013-12-17 06:01:00;449;20;10;0;12;4660;20;10;0;12
A226020001;2013-12-17 15:01:00;454;20;10;0;12;4712;20;10;0;12
A226020001;2013-12-17 22:01:00;446;20;10;0;12;4628;20;10;0;12
A226020001;2013-12-18 11:01:00;448;20;10;0;12;4649;20;10;0;12
A226020001;2013-12-18 13:01:00;445;20;10;0;12;4617;20;10;0;12
A226020001;2013-12-18 14:01:00;426;20;10;0;12;4416;20;10;0;12
A226020001;2013-12-18 15:01:00;424;20;10;0;12;4395;20;10;0;12
A226020001;2013-12-19 13:01:00;418;20;10;0;12;4332;20;10;0;12
A226020001;2013-12-19 19:01:00;423;20;10;0;12;4385;20;10;0;12
A226020001;2013-12-20 05:00:00;446;20;10;0;12;4628;20;10;0;12
A226020001;2013-12-20 18:00:00;441;20;10;0;12;4575;20;10;0;12
A226020001;2013-12-21 20:01:00;451;20;10;0;12;4681;20;10;0;12
A226020001;2013-12-22 09:01:00;439;20;10;0;12;4554;20;10;0;12
A226020001;2013-12-22 12:01:00;438;20;10;0;12;4543;20;10;0;12
A226020001;2013-12-22 12:41:00;445;20;10;0;12;4617;20;10;0;12
A226020001;2013-12-22 13:01:00;435;20;10;0;12;4511;20;10;0;12
A226020001;2013-12-23 08:01:00;441;20;10;0;12;4575;20;10;0;12
A226020001;2013-12-24 11:01:00;480;20;10;0;12;4987;20;10;0;12
A226020001;2013-12-25 02:01:00;481;20;10;0;12;4998;20;10;0;12
A226020001;2013-12-25 08:01:00;489;20;10;0;12;5082;20;10;0;12
A226020001;2013-12-25 11:01:00;510;20;10;0;12;5305;20;10;0;12
A226020001;2013-12-25 13:21:00;551;20;10;0;12;5729;20;10;0;12
A226020001;2013-12-25 14:21:00;576;20;10;0;12;5978;20;10;0;12
A226020001;2013-12-25 17:41:00;691;20;10;0;12;7124;20;10;0;12
A226020001;2013-12-25 20:21:00;749;20;10;0;12;7702;20;10;0;12
A226020001;2013-12-25 21:01:00;770;20;10;0;12;7911;20;10;0;12
A226020001;2013-12-25 22:01:00;833;20;10;0;12;8538;20;10;0;12
A226020001;2013-12-26 00:01:00;926;20;10;0;12;9465;20;10;0;12
A226020001;2013-12-26 02:40:00;1015;20;10;0;12;10351;20;10;0;12
A226020001;2013-12-26 05:20:00;1115;20;10;0;12;11347;20;10;0;12
A226020001;2013-12-26 08:10:00;1203;20;10;0;12;12224;20;10;0;12
A226020001;2013-12-26 16:10:00;1368;20;10;0;12;14611;20;10;0;12
A226020001;2013-12-26 19:20:00;1420;20;10;0;12;15631;20;10;0;12
A226020001;2013-12-27 00:01:00;1479;20;10;0;12;16789;20;10;0;12
A226020001;2013-12-27 03:11:00;1501;20;10;0;12;17221;20;10;0;12
A226020001;2013-12-27 11:21:00;1533;20;10;0;12;17849;20;10;0;12
A226020001;2013-12-27 15:21:00;1540;20;10;0;12;17986;20;10;0;12
A226020001;2013-12-27 22:21:00;1534;20;10;0;12;17869;20;10;0;12
A226020001;2013-12-28 01:01:00;1526;20;10;0;12;17712;20;10;0;12
A226020001;2013-12-28 06:11:00;1490;20;10;0;12;17005;20;10;0;12
A226020001;2013-12-28 10:21:00;1451;20;10;0;12;16240;20;10;0;12
A226020001;2013-12-28 14:21:00;1398;20;10;0;12;15200;20;10;0;12
A226020001;2013-12-28 16:11:00;1383;20;10;0;12;14905;20;10;0;12
A226020001;2013-12-28 19:11:00;1378;20;10;0;12;14807;20;10;0;12
A226020001;2013-12-28 21:21:00;1388;20;10;0;12;15003;20;10;0;12
A226020001;2013-12-28 23:21:00;1408;20;10;0;12;15396;20;10;0;12
A226020001;2013-12-29 02:31:00;1458;20;10;0;12;16377;20;10;0;12
A226020001;2013-12-29 06:51:00;1508;20;10;0;12;17358;20;10;0;12
A226020001;2013-12-29 11:11:00;1531;20;10;0;12;17810;20;10;0;12
A226020001;2013-12-29 12:11:00;1529;20;10;0;12;17770;20;10;0;12
A226020001;2013-12-29 15:41:00;1555;20;10;0;12;18281;20;10;0;12
A226020001;2013-12-30 05:01:00;1606;20;10;0;12;19281;20;10;0;12
A226020001;2013-12-30 08:51:00;1606;20;10;0;12;19281;20;10;0;12
A226020001;2013-12-30 13:11:00;1634;20;10;0;12;19831;20;10;0;12
A226020001;2013-12-30 23:11:00;1649;20;10;0;12;20125;20;10;0;12
A226020001;2013-12-31 05:01:00;1639;20;10;0;12;19929;20;10;0;12
A226020001;2013-12-31 08:11:00;1623;20;10;0;12;19615;20;10;0;12
A226020001;2013-12-31 09:11:00;1638;20;10;0;12;19909;20;10;0;12
A226020001;2013-12-31 10:11:00;1635;20;10;0;12;19851;20;10;0;12
A226020001;2013-12-31 16:41:00;1584;20;10;0;12;18850;20;10;0;12
A226020001;2013-12-31 18:41:00;1564;20;10;0;12;18457;20;10;0;12
A226020001;2013-12-31 19:31:00;1529;20;10;0;12;17770;20;10;0;12
A226020001;2013-12-31 20:21:00;1513;20;10;0;12;17456;20;10;0;12
